index,oldB cell,oldT cell,oldmacrophage,oldnatural killer cell,youngB cell,youngT cell,youngmacrophage,youngnatural killer cell
Ptgr2,1.2905358853777156,1.1228200095586507,1.6065199653574753,2.165973177957295,1.0323506842987633,0.8789330022072707,1.242728978470794,1.6912535111258835
Zfp410,0.8160724929572905,1.087362624705573,0.5068471838535604,1.3664339413436757,0.6741534950970057,0.7346594572094092,0.8164419027200599,0.4891662811214233
Coq6,0.512315058284887,0.5819009605863089,0.6747716450758082,1.100667644096442,0.4982850085410529,0.45187520281052945,0.5270165708377959,0.3589773532348425
Entpd5,0.8374806987494271,1.0846901955950101,0.5908442175239993,0.5348357107384645,0.8943902359645374,1.2242386251540978,0.6769108160515425,0.5197440299213559
Rnf113a2,2.185030179787606,1.5418268108175275,2.2102938632649827,1.7128961604562398,2.2506816150437814,1.5920884829031738,2.0405786506061183,3.4582897609719407
Lin52,0.4730496143958281,0.32847369633319284,0.26947720713247614,0.2901610510354757,0.39711307902952897,0.34315502809817755,0.40245803467180635,0.153516067259093
Abcd4,0.6029968013089153,0.4542750317133157,0.46007027832164504,0.6207389597811588,0.5382269483140734,0.5898915687081359,0.3708653269831396,0.7663789204668581
Npc2,7.064296144566303,8.089683977242393,7.747105459632247,7.395017185038266,6.183560508177049,7.8961303571851795,8.401316336205744,7.707375379316158
Isca2,1.5301244494392845,1.7291621757764302,2.1913747447397807,2.021791039664721,1.4773433940029046,1.5499735763391238,2.1294397252108346,1.5372862569540284
Arel1,0.5448129586857122,0.5666101270297735,1.0072662630209563,0.6531718575636772,0.5638049015691461,0.4559969668691121,0.5771733659907811,0.8198952785648325
Fcf1,2.97741937557358,3.102374035734431,3.968035511165618,3.067592249878411,2.7237122493641386,2.7655803956184015,3.5476708757583544,2.315404669965809
Ylpm1,1.588108205477613,1.6002881505178055,1.2576675150700027,1.3359554035403196,1.46926804910111,1.6168225991173053,1.4961543874181324,1.5809807425519395
Dlst,1.456918660169534,1.4803536075013517,2.326781643908478,2.2134647726589805,1.4083319903440867,1.5592790778263954,2.211115145011789,1.9396495416975708
Eif2b2,2.7841143332121256,2.565256355186981,3.3084785958576903,3.2168009766528574,2.210788437545183,2.3514813573997673,2.60261168322693,1.9303752459845152
Mlh3,0.20340464226825022,0.1860615565787854,0.14224447222682346,0.18370241763785244,0.2760351043769712,0.30886912238892916,0.24937708739805378,0.37500256526114234
Acyp1,2.1674056606785106,2.901796693940675,1.8405630402706643,2.52364135393495,2.399993864030186,3.0425069013009174,2.1139931844154,2.535796481177486
Nek9,0.9223961015392187,0.9130549319625089,1.2820890776454859,1.1844373345597812,0.8507306147985682,0.7731940172281452,1.203024092790843,0.6281939565654735
Tmed10,5.305926424396161,5.516029854984038,6.715220554267497,6.412576980530467,4.747546706547707,4.978491344925746,6.6175286836812965,4.698940912427109
Fos,5.8209052020727245,7.260851359062614,8.02290656225326,8.711304727399414,7.875453510123284,6.5317911827535315,8.786775647803966,10.044254967889513
Batf,2.048054284763269,6.044179778977037,2.5577237564700654,5.502993654131046,1.307762091002356,3.6368231158623816,1.769952901658402,3.4278451457508265
0610007P14Rik,3.2470177711103942,3.6069920055422267,3.030909164937325,4.159192709131287,3.018514605691517,3.0743415799937055,3.1715086290348813,2.087075914129412
Gpatch2l,0.4453765339743766,0.2931147911888497,0.6548656414159614,0.32949533125532554,0.36901728083263885,0.288390659153356,0.5732752986345265,0.28354960048301386
Irf2bpl,2.9377322841883773,4.475739528249651,1.1038962020854608,4.799204306093048,2.2627370318448397,3.4025660490204044,1.0290584034513641,4.081978397377956
Cipc,0.886573143712388,0.6981484448866692,0.46351793113499984,1.7007459817888386,0.8883871151617844,0.7451736004453468,0.4573595098369891,1.2739506613992535
Gstz1,0.43582598835722164,0.2954058540710335,0.540351256391756,9.98402083170343e-31,0.36853771301964794,0.38182564979626077,0.5304711185002126,0.12736503030974516
Tmed8,0.5869062658688637,0.3242089601874296,0.41020639601518566,0.6233979622550715,0.6481105587925814,0.203273985394876,0.3638958028194692,0.36159200827160604
Noxred1,0.5555881903321811,0.03340782434912744,0.20365662350241096,0.24227909618602847,0.4429109299934822,0.007675832696306155,0.2070692338827534,0.18917821552072508
Vipas39,0.9722931781806106,0.8802884794841372,1.3103480332004172,1.3371782399929242,0.9126741459835123,0.6528781727274408,1.089607741073316,0.6180394262430139
