index,B cell,T cell,macrophage,natural killer cell
Mfsd6,0.20423310921450466,1.4714115021435754,1.5107906274766534,2.1958227178619087
Inpp1,0.9973874670345759,2.8633027966007374,1.2304366339418207,3.2438645682141165
Hibch,0.7238287450244272,1.1502604724876817,1.1068110977258292,1.2076962329468277
Ormdl1,2.0329692504767682,2.3363566548116586,1.8623483886623515,2.027221418961359
Osgepl1,0.8074825533615579,0.48627881695747877,0.5791037198985274,0.725908185476472
Asnsd1,4.916846301796645,3.5350723273067595,4.9805399504816465,3.0303123779191314
Stk17b,8.07066838032701,7.892345575086308,7.197156179525164,7.7838500169210425
Gtf3c3,0.4414265146414416,0.6530273804404896,0.44067537743332574,0.7314830105019953
Pgap1,3.0976708439369474,0.9371930684114146,0.8180732663926829,0.1765606832495063
Ankrd44,6.131283885651038,6.572708201357441,5.425327607165751,6.700030054634337
Sf3b1,7.505623575168067,7.513594500061483,6.970417522480199,7.91730673090882
Coq10b,1.7896625285889987,2.2967406751567996,2.9743147200415083,3.343100763848006
Hspd1,4.812834808819842,4.991911811371467,4.390509891805472,5.317904878929809
Hspe1,8.03349101367483,7.869847335308592,7.545252844691041,7.328262214472682
Mob4,3.531257450923292,3.4218076453016715,3.295699349175463,3.6620825669232433
Rftn2,0.5240547432130709,0.22341091394245324,0.06596655404565184,0.06414507517985002
Mars2,0.7410415508033972,0.3997574011434779,0.2057952201098941,0.7011475193284296
Tyw5,0.413860861475979,0.4434906082203615,0.549851738249745,0.24782410820404338
9430016H08Rik,1.2254389280831377,1.2992198169868383,1.543493230817064,1.6189581126384591
Kctd18,0.7686915345614507,0.8607354418022714,0.802918160439605,1.2181322121542422
Bzw1,5.6747787493269435,5.677385772416132,5.697575130071813,6.023205128042753
Clk1,6.9697649190016575,6.54906349246576,5.961289382291596,6.737877783748658
Ppil3,2.1112416204185704,2.814662234955238,2.117042603215011,2.632088182401586
Nif3l1,0.47458076059128157,0.713353642179485,0.7060929973754351,1.0236399449022444
Orc2,1.00242562460718,0.9643373753571155,1.0948081348227905,0.9941029912871884
Fam126b,0.6546221665350401,0.5827916213136913,0.857572295804552,0.6767640057657507
Ndufb3,5.165005000622086,5.699401619597911,6.459253697249404,5.938380928244935
Cflar,2.59573570925792,3.5782343344119436,4.23260645215856,3.85365644398609
Casp8,3.3503238237652697,4.426203228770163,3.7089630809713423,4.766363910776918
Trak2,1.0129982700860027,0.7853606483917585,0.9363489993617772,1.0967220469917063
Stradb,0.9132684588573154,0.3467925692007627,0.927762142112345,0.4752028114267503
Tmem237,0.1662817520791137,0.3550808538523051,0.22755085170407607,0.26027001337469474
Sumo1,7.12313308561497,7.512869269258713,6.980722903770673,7.908411261247623
Nop58,2.995123149798258,3.4515342471518284,2.7857347256406544,2.8905688438112604
Fam117b,1.2903906970754822,1.565975809693317,1.8473446553536232,1.1410401240864165
Wdr12,1.50933497724504,1.3316302533305633,1.3484421274561729,0.41879022503514746
Carf,0.39240712161911634,0.35499391922867213,0.37033002872223686,0.38761290130867226
Nbeal1,1.0630507000275853,0.9390674211069893,1.0443441375054772,0.919776898940135
Cyp20a1,0.9550279423906843,0.6306606543627838,1.0146917998804457,0.9461995590508671
Raph1,0.14757086387507337,0.7456724228347733,1.0050326624762025,1.2418647187618237
Cd28,0.11865850259441268,8.342745740242478,0.8714968076140495,7.686877611290454
Ctla4,0.57226074519658,3.9879225648889722,0.3793557677686754,0.28327482569236734
Icos,0.027005328447860306,3.9819873896310245,0.9454496662841727,1.5282693693618048
Nrp2,0.5156926058828973,0.11996326118294395,0.3780592912110693,2.0830858278492343e-30
Ino80d,2.0020878396016077,1.8523608104435723,2.0299812333342437,1.8234794665716687
Gm20342,0.6729854572803825,0.7854755728215577,0.9254373023565273,0.9271071230036342
Ndufs1,1.5863175141272916,1.6710323097038724,1.8030919189944685,1.7661901588031224
Eef1b2,6.051125637224523,5.150245297043686,5.910821237190993,7.9855353663612885
Fastkd2,0.5482209304304194,0.498052147401541,0.5898225650343583,0.4022180084436856
Klf7,1.448616527807027,2.1234469008057077,1.5812359167961618,1.9383319248850075
Creb1,2.0237554988045696,2.514090681936643,2.509746692744171,2.5784414148041392
Mettl21a,0.3667113376461746,0.9224473385473059,0.8343334251643308,0.47537050182771057
Plekhm3,2.3276868294482282,0.4810693573229565,2.8174038880252876,0.6805258007469821
Idh1,0.24844791982876924,0.1481309360890966,3.3239190315266476,0.4917769431786
Pikfyve,1.1377613051744158,0.6545684560831073,0.9925033731044075,0.06542551780445477
Rpe,1.3079673893798476,1.3848525270689203,2.363236910600331,2.2355822725633923
Kansl1l,0.6942556918881465,0.6035105344523968,0.5340646974678083,0.6720304794238395
Acadl,2.907237368111673,2.509320072025334,3.657450286063804,3.7304726449536725
Lancl1,1.05281993337483,1.3244501730731832,0.9583735534791302,1.1828462528939845
Ikzf2,0.03713987737524819,7.433941010746238,0.8767459476803525,1.708433379878246
Atic,2.2869906430608475,3.0000938613718455,2.1056662681801535,1.087820991550598
Mreg,0.39037955854527867,0.0027540843438780887,1.9037819917500693,0.07594315731766195
Pecr,0.4102600133761514,0.3847611491997372,0.2975622927427207,0.44605234222406265
Xrcc5,0.9713851995870617,1.0769731596643555,0.21827032308915076,1.3363290465958304
Smarcal1,0.44009382009686354,0.32133682038169736,0.5834564374623953,0.26424852070266225
Rpl37a,0.26101505177127515,0.25989084705296256,0.5350769745158521,0.43812566764879374
Arpc2,6.222599361415525,5.605257802823566,3.408586542528073,3.946193714395441
Aamp,4.234547216281375,4.9797308961055915,5.037831908134488,5.587468463966547
Pnkd,2.5233983178714903,2.9837632555605276,2.98083194842171,3.613891237618194
Tmbim1,0.30145187610793417,0.6585697600034535,1.2153810485944385,0.8588018870102815
Ctdsp1,2.8451061843476553,2.813811279681137,3.5086711485556394,4.089050350492927
Usp37,0.7872741998032738,0.8322703427450187,1.0564998682113733,0.6129245439274027
Rqcd1,0.6869332023432001,0.7064225923853911,1.3558969878214329,0.9217802718483376
Zfp142,0.5021380747324455,0.5516873887371483,0.46191030534470695,0.25586828622695496
Bcs1l,0.665757740549576,0.633598292699935,0.6321506785508587,0.6264384312336411
Rnf25,0.735665769530951,0.6619737107290635,0.6437096446806226,0.40002975454870965
Cyp27a1,0.41789136133431953,0.00635245708614618,2.5790456683766587,0.17087653326194868
Nhej1,0.3383124394801374,0.24319002633296313,0.3918183359825678,0.36210940486489407
Cnppd1,3.1250799983039586,3.75855896328029,3.842198827843476,3.9740080456816926
Fam134a,2.261542902154523,2.5779730195853197,2.4268202044048635,2.7362702400665184
Zfand2b,1.9081302305912895,1.848805678340409,2.045269547698359,2.126497207085354
Atg9a,0.44724265157666104,0.4625982417941982,0.6178568413090042,0.6346098697703543
Ankzf1,0.7071825659134694,0.7493868120480196,1.019676637617633,1.138107885051346
Stk16,1.6322014020474898,2.0686663500513878,2.295931733589474,2.6302476262851897
Tuba4a,3.871802716396054,3.976838797789428,3.3318295615650015,2.957354491343013
Dnajb2,1.0659210722529313,1.019093481985749,0.7083352996599797,0.8334109311524102
Dnpep,2.1583015279262874,1.6953570673476743,2.4568980015210378,1.8796565910796665
Gmppa,1.0393644789538106,1.1969596857538167,1.6540410113850337,1.745891115616289
Chpf,0.43815325869402805,1.0378961761284895,0.2789422997718096,1.52999790911382
Stk11ip,0.4767721794709322,0.1985551898488365,0.4490738169970939,0.3034832369772105
Farsb,3.5483721298780577,2.3412871329662597,1.7544458978116813,1.5889711415672794
Acsl3,0.3168206309617101,0.1805438088693513,0.20474165314144674,0.12047337515068665
Ap1s3,1.9541524404630144,0.6665490752249169,2.3671189085580693,1.222027566590808
Wdfy1,0.812089115068704,0.6196286054741784,0.6683450021136104,1.1617680992166597
Mrpl44,1.5269528425608236,1.5995363184124358,1.835163553136898,1.979675245416659
Serpine2,0.355829860124183,0.07768696639902213,0.21154255880833348,0.8187355620659579
Cul3,1.5037194292763874,1.9355656386940203,2.0896066483513915,2.2579949096705856
Dock10,5.427687458682596,5.219350376274535,6.049453185394051,5.69470893009866
Rhbdd1,0.39260678547357447,0.41384283375482556,0.5433459065299231,0.6443080359245412
Mff,4.0056311413886965,4.32989408177408,4.791510774258294,4.572878579799466
Agfg1,1.4074941800600387,2.951794385269429,1.8232038217003557,1.73917166290365
Pid1,0.014458330919228725,0.22786481104523443,5.5459554072209025,2.0830858278492343e-30
Trip12,2.511924048606549,3.233393813755565,3.1500381938452215,4.146228243132236
C130026I21Rik,3.485571236891877,0.27284882333728877,1.370478483693778,0.3916947864398937
A530032D15Rik,2.5363477527012686,0.12641748986827903,1.488421952888528,0.13355381107649114
A530040E14Rik,4.1777162871685425,0.3724800761912254,1.4489499798535996,2.0830858278492343e-30
Sp110,6.192419914471799,6.2920748766905445,5.495338010624633,7.195140388867974
Sp140,5.314340526226853,2.5138610324754773,5.290325876605959,2.6176154106775202
Sp100,7.592787046246851,7.469072471152345,5.8541573736476975,7.855832389167538
A630001G21Rik,3.0052431070945675,1.1958399713111243,1.3263007579653727,0.7598950325793753
Cab39,2.7314924922880124,3.8468686602534126,2.9773581545874332,4.879075634240672
Itm2c,2.1339557717480995,6.809208274020155,6.718267877788165,5.796215389287409
Psmd1,1.9690855814453174,1.9785236521684262,2.909091326996764,1.8265333876445056
Ncl,8.110997116894486,7.611617868322784,7.36020473144374,7.932522470022903
Ptma,1.8562958068696478,2.3405179244996925,3.692897538159468,2.330639764136325
Pde6d,1.8197030678257513,2.0018269325852676,2.4475677281605717,2.507368372053886
Cops7b,0.8348523306963933,0.6524008711314399,0.8201590073555494,0.9214167831683314
Dis3l2,0.896449968616823,1.056545969751972,0.8542384438786939,1.6174793808301415
Eif4e2,3.4677452948807117,4.23384093163316,5.223451765417735,5.4544299318221805
Gigyf2,2.266971513750126,2.3693847493633524,1.973082876094065,2.4617302231143734
Inpp5d,3.854217331867427,2.2233225723497076,3.925796427354797,3.700908728433659
Atg16l1,1.30559281561131,1.3579458379794493,1.1698803525521215,1.8379350339301044
Sag,0.5711274649771072,0.42618402651567683,0.24882022514034507,0.2863078420331838
Dgkd,2.92467936815406,1.6372093810078232,1.5061591219858823,1.7217525727700882
Usp40,0.556072802355206,0.5436887891444903,0.4565700843979159,0.6867103224208438
Hjurp,1.1668679620486686,2.2786067229301863,2.391503341518406,1.8889585773034696
Arl4c,0.3211807511788648,7.740485821238335,4.639356083665595,7.52905771914064
Cops8,3.0318030573816444,3.525585443730713,3.2471952722491575,3.6586600553471222
Lrrfip1,3.5998643798984555,5.818525545874616,5.195172022358974,7.351200229806204
Ramp1,0.05912162104213014,4.259973013080575,6.478562639226357,1.345955719537538
Ube2f,2.2112662535735788,2.6461005788760947,5.506127862183261,2.6764868122445455
Scly,1.5090434227474592,1.6712041346136308,1.286283795994417,2.788954497553717
Ilkap,3.478176090212979,3.3002563780688323,3.3103685909861142,4.104185574849603
Hes6,2.8579661863771086,2.4336586821278776,3.477672785439044,3.463094880853298
Traf3ip1,0.30231033857794537,0.24293342174540666,0.20728797361999723,0.2993151985857674
Asb1,0.2650788123001018,0.26837481174662464,0.32069490870207834,0.5574540347807939
Hdac4,0.4796085439903346,1.7592260255217067,0.8393109294694744,1.0414817557003515
Ndufa10,4.320900416850703,5.446440476295074,5.001330102232326,5.765373604455548
Myeov2,5.9585454382113445,7.043925765375691,7.264262008449234,6.896592661639717
Dusp28,0.5960218032063321,0.7060589564676978,0.6800932525566064,1.0161340745614704
Rnpepl1,2.395605507606749,2.8209848388002814,2.569502128068918,2.4304005102425825
9430060I03Rik,0.7601456138606035,0.8042522950534262,0.6620059884266151,0.5853943019990531
Capn10,0.22733447324673045,0.3292682009981997,0.30766158597873167,0.2924719049112568
Mterf4,0.6257718796310572,0.655839197753907,0.6732819218062588,0.47760187039411706
Ppp1r7,1.7250649977417618,1.7798934358487,1.8273902750770707,2.451693605400634
Hdlbp,1.5592401615083014,1.6304071640090407,2.994494335149181,1.655616856616057
Sept2,1.5506813978378862,1.5418904629586636,3.2306555674486073,2.2532615616044245
Stk25,1.3791782009692433,1.641885215539834,1.4082024935050566,2.1493251618309546
Thap4,0.7348703854946612,0.8319653869970407,0.7931499641143229,0.2243653741389001
Atg4b,1.7663616749265976,1.74604119852979,1.7594145515965018,1.6784316017823353
Dtymk,2.279552365250823,2.492228865873991,3.0982296797104207,2.4920237263952045
Ing5,0.6837916198602849,0.7518381102128232,0.6553538630062422,0.6050114716294415
D2hgdh,0.5176997079288151,0.44420122416855495,0.3160338775496444,0.32910723018482196
Pdcd1,0.017339237376255402,2.931342542595289,0.22153430374996394,0.15332064469003803
Fam174a,3.021501009138019,2.5476206927163774,6.4111224480165045,4.0559646270975325
St8sia4,3.7650631899905993,2.819809699430327,4.95206670826328,4.4575423218906245
D1Ertd622e,3.4255424564963888,1.5078731142137811,4.360288796151891,4.186401957317603
Ppip5k2,0.7759483056119773,0.8464940573912177,0.8533610435595713,0.8659817000125384
Gin1,1.0176364041308057,1.1833804885967183,0.8324810861176035,1.0917452934000123
Pign,0.5765571956250224,0.536305637570985,0.6174891918959937,0.4149965291187409
2310035C23Rik,1.715082732164158,1.752038978845423,2.2271131047379416,1.8483397160944446
Zcchc2,0.5550518859935945,0.44936927169917834,0.6329990435073463,0.5269638827704645
Phlpp1,0.37782028609890883,0.30195568077387486,0.6115653502275176,0.3817137259341323
Bcl2,6.725759442940498,8.217801514769565,2.3180680546313046,8.514523204532845
Kdsr,0.9652742117415999,1.4079078356389778,0.9841985598702299,1.3738032990963065
Vps4b,2.5375200669080877,2.981693660050518,3.6006473920638107,3.9459257677466506
Tsn,4.788744639364032,5.223529516881614,4.666823961691896,5.887636780522466
Nifk,2.1704580131563644,2.2675299037058383,1.9434419870746438,2.362017952046958
Clasp1,1.8019438207154088,1.2451260739877814,1.4798943357796241,1.9469976526915433
2900060B14Rik,1.933127936558067,2.3675955563838262,1.42343874200233,1.4614644854925407
Ralb,0.637546534490521,0.48571750216694803,3.0769248808813643,0.3619852868688113
Tmem185b,1.2808917727966806,1.225688734647406,1.8828749331137917,0.7153459891338222
Ptpn4,0.3921779505027817,0.9827086656922625,0.3875198403074276,2.221813014783186
Dbi,4.315301689344857,5.136855092948979,7.575175399223068,5.86035217838614
3110009E18Rik,0.8032343582923929,0.850205719309386,0.590025604835706,0.9714377994472363
Insig2,1.6722118736453913,1.2236635613760996,1.28629501641272,1.176456371148878
Ccdc93,0.6305632806918515,0.5257023241666936,0.6056784278952358,0.8623193162662489
Ddx18,3.678136391035577,4.036930427578527,2.957127411113123,3.0573441734102706
Actr3,7.140473568073898,7.261161350126418,5.807060620112592,6.465043950482765
Mgat5,0.4777516077088,0.8257144391716619,0.847435781231126,2.3364092259009914
Tmem163,2.6067192406022195,0.3291669528869089,0.6720204629773984,1.527676488844213
Ccnt2,3.045827589412791,2.7565790094357387,2.9981671232629,1.7346462446148248
Rab3gap1,1.6382040105051612,1.717166769571224,1.2256533402527616,0.938305874366354
R3hdm1,3.3184971912723893,3.2104074971645677,3.2687249370125953,3.621551224099394
Ubxn4,3.2039209568396445,4.233341311530365,4.257605790978376,4.795752756780543
Mcm6,1.4685199620494138,2.6111268411419473,2.405558785027467,3.281857628074688
Dars,2.914686426253086,3.741803087579777,3.19563322218281,2.0061975280614255
Cxcr4,2.1553961570859235,1.4423049942684918,3.0526403600046517,1.4467261268537834
Gm15675,1.005489435101725,0.20016113456978366,0.05202447772522944,0.0945028084393707
Cd55,7.477674416165982,1.8132275825455937,0.6303893948004116,1.736704319267136
Yod1,0.5402172595267141,0.4200863161688418,0.6910091912237791,1.057636412292866
Gm15848,0.9040088755698772,0.030068129931433166,0.24502106950694344,2.0830858278492343e-30
Pigr,1.4648368228720068,0.032811642354093264,0.2186997401956788,2.0830858278492343e-30
Fcmr,6.708022460310546,1.0459791938700258,2.2280770841901196,0.5717674474535276
Mapkapk2,1.919353414192572,1.7553478543953218,5.211948155459012,2.7597927656699435
Eif2d,1.4745978229514434,1.441748755743084,1.1945364815541102,1.6784569726620215
Rassf5,3.831112589034341,5.151123884349265,4.663584943893251,5.019571514018404
Ikbke,0.2643997280345882,2.2725573117964157,0.46519727390046134,1.621740730999475
Srgap2,0.40710546235565276,1.1203588966092426,1.4685999853993112,0.8652159377674147
Ctse,0.700386646921112,0.674232772237333,0.4752987149533396,0.6558672733315796
Slc41a1,0.4062326134282167,0.7318309658679212,0.4623904098434277,0.581559050888773
Rab29,0.6907240188070053,0.726802755312571,1.8333835154518114,0.8201745378482996
Nucks1,4.47033596882488,4.7719266609505935,4.7725782684778375,4.693901284119994
Elk4,2.646287383723928,2.778304664907666,1.5357961134771756,3.2630465891367977
Mfsd4,0.8434606338596418,0.7322960989639768,0.22924142238130304,0.989425671461498
Nuak2,2.3344647092482127,0.19454621962545185,2.664082586573067,0.6869175757164001
Dstyk,0.4418225834007185,0.4790007508542057,0.9753847340263956,0.47789503727965216
Rbbp5,0.5443235222678691,0.6512440819055525,0.7643388339190019,0.35500272230622054
Mdm4,3.1489442122256124,2.852760662074738,2.2600000997545022,3.0049703145922457
Pik3c2b,1.4688701534633954,0.05882199852975626,0.18663779419898813,0.06414507517985002
Ppp1r15b,1.3239284801338096,1.516417167992118,2.7893789702611196,1.9665257397671445
Snrpe,7.695593128913256,7.680319123213451,7.332804348180604,7.890962670526057
Zc3h11a,0.4386269701573339,0.5574598154603967,0.4692748989033703,0.634418756764071
Lax1,3.4150390773739896,3.035191617059781,0.3814721262783598,4.707641834364016
Btg2,7.955146401185957,8.219201893504083,8.231761785848681,6.004211041267206
Ppfia4,0.03750126163018491,0.02172875715322198,4.267875815354665,2.0830858278492343e-30
Tmem183a,1.54231727668284,1.4883190429459328,1.9335112652931454,1.1425582524381621
Cyb5r1,0.42241256651215964,0.4572721596024603,1.6599234716581222,0.2647304725225641
Adipor1,5.0957028542948475,4.670134239746681,6.912516618732598,6.0366609492111065
Klhl12,0.8091965459606578,0.7804317973061085,0.28992583611265843,1.3294463280696645
Rabif,1.4628454384927008,1.6759741033093036,1.3162270538461858,2.0982629789555465
Kdm5b,0.9932303374336138,1.7032739731144746,1.0738741999729413,2.0793838721747724
Ube2t,0.1815053006048869,0.37446794880124623,0.7897806498220374,0.22130295356189342
Ptpn7,2.1669495635608977,4.458843701810151,1.2874923561016338,4.5019678967762085
Arl8a,2.160741345260139,1.4622086615634549,2.9210435655806126,2.5308150989613503
Rnpep,1.4434879884382998,1.9611347502257845,4.387113776797281,2.700981631197687
Timm17a,3.1970798017702475,3.846601292472443,3.5019720283547624,4.413296148440458
Ipo9,0.4975177615193841,0.4351387106258148,0.5779568107012096,0.5604643598274001
Nav1,0.008078046244783824,0.033955558977737145,3.8126039023512472,2.0830858278492343e-30
Csrp1,1.8922727352920983,2.611835346455972,4.100437645371605,2.759393805697947
Tmem9,0.9615940588459957,1.3170549344118163,0.699456793367386,1.3866679485026412
Cacna1s,1.3078977438543486,0.2741046879290906,1.7576070525186034,0.11239739810067025
Kif21b,1.9553713762538378,2.937278733457306,1.8918040841217287,3.5007975368480984
Camsap2,0.35681925339520804,0.3006267367229323,0.2967027666804055,0.1770869667271792
Ddx59,0.49602941736942235,0.44243018453857874,0.39112950545154435,0.3542499289544799
Zfp281,1.052628716204757,1.985218357218241,1.216322947369039,1.0020553959925163
Ptprc,7.994270333095874,7.211139075319839,7.405778607464478,4.958340628611631
Nek7,3.3433625528382813,3.5342631530396025,2.6583621675220606,2.7911863222607223
2310009B15Rik,1.1306619953156796,1.4910657738791475,1.997980530914239,1.3512312608655908
Dennd1b,2.543263072758425,2.0399407819341313,1.8581907351817404,2.402875109858495
Cdc73,1.3409664435892903,1.6148472081329142,1.6423970633111105,1.8548424126540721
Glrx2,1.9901917103448525,2.59970188252949,3.3780643205594507,3.3208993768129345
Uchl5,1.8590434287521944,2.0879004712699145,2.935159877227879,2.6861067349485537
Rgs2,6.721162069036137,5.956552634271718,8.302481059494875,8.184734155126078
Rgs1,2.120490653456403,5.280790666551928,8.2489023884443,9.282715885952408
Rgs18,0.9413493409610488,0.058005187375351486,3.559010056284471,0.6172721505901879
BC003331,1.124852683552629,0.9989755237830933,1.4021704150517187,1.306824524778689
Tpr,5.829131702916153,6.697746453041077,5.7429590976603615,6.446696107462931
Gm10138,0.9284506545588713,0.6902238061606683,0.9827392144487633,0.8089859151810093
Ivns1abp,3.212742240637927,2.4593540529522344,3.7572470901768154,3.0570272090572588
Swt1,2.583138193652977,2.9574763562374655,1.9090162832885937,2.631371155102338
Trmt1l,2.6718771905274674,2.6846383362971142,1.9549360462817345,2.4839371584684864
Rnf2,2.1322525632343896,2.0804840592758995,1.6240991888132563,2.593293227897649
Fam129a,0.0892878698557913,1.2678778599787124,3.45149496989913,1.385546852991803
Edem3,0.2986812537710925,0.3561854153339068,0.4661512097593836,0.2920246242716561
1700025G04Rik,0.025128516485611305,2.1191587471310736,1.5580336138975366,5.336986785645862
