index,old,young
Crcp,1.1203252237603303,1.0445862602848401
Tpst1,1.0162260935964837,0.9378085909168161
Rabgef1,0.8530436021618052,0.8076569048028334
Tmem248,1.1547995467863033,1.0613456159028503
Sbds,1.5899957263500406,1.468716777554047
Tyw1,0.9376468221386751,0.8850905328699392
Auts2,0.7151101945957573,0.7453857262899339
Gatsl2,0.7547605973587992,0.738620292419735
Wbscr16,0.8317973809147309,0.8062984754664545
Gtf2ird2,0.7515240445881057,0.7515463248563883
Ncf1,1.5550652450965683,1.4126663692332018
Gtf2i,1.1670654777586507,1.1687838036470932
Gtf2ird1,0.7040731464150588,0.6966935049620474
Clip2,0.7631008380932796,0.716082385777845
Rfc2,2.110049959961291,1.77228677973716
Lat2,2.3295827440360806,1.8583613607860106
Eif4h,2.231947461759012,1.9088944917472324
Limk1,0.7951645832535935,0.7769580261914051
Wbscr27,0.7224244090272696,0.7391656996785207
Abhd11,1.0287837806806217,0.9754812804706666
Stx1a,0.7182663788587167,0.7171274387199009
Wbscr22,1.1319355502469242,1.0815808016265445
Dnajc30,1.0478850816229037,0.9966055719785072
Tbl2,0.7544736999938569,0.7398877987069484
Bcl7b,1.5313287572888763,1.3612336181840883
Baz1b,1.1863649366208706,1.1576524001381032
Nsun5,0.84524685540071,0.832114408924426
Pom121,0.8860269622582937,0.850260775704237
Hip1,0.7812369920277341,0.7628116365902106
Rhbdd2,0.7783845576030805,0.7704333626372305
Por,0.964485108373061,0.9183625867016566
Tmem120a,0.9290246680267593,0.8487759620560245
Mdh2,2.889241357692656,2.5648912465075657
Hspb1,0.7339344375504971,0.7676349832054332
Ywhag,1.111093529837377,0.9959359464547183
Dtx2,0.8911292388778269,0.8499943345967926
Rasa4,0.7842513249471792,0.766399361309624
Polr2j,1.932672383484788,1.7155306579069824
Lrwd1,1.0478083870579096,0.982497055005191
Alkbh4,0.9091503376777275,0.8523226996447081
Orai2,1.0170034835523385,0.9416542278373905
Prkrip1,1.0209524284604676,0.9491107974107639
Sh2b2,0.7332089386058286,0.7197666532788617
Cux1,1.304780121373367,1.2166875700061972
Ift22,0.8853453054945372,0.8653884466148747
4933404O12Rik,0.7028584430814839,0.7028614648532308
Fis1,3.37666107722184,3.020071193051353
Cldn15,0.7007920285451887,0.6931471805600693
Znhit1,1.196401090904214,1.1046928918621373
Plod3,0.7952677103387675,0.7572671220440936
Ap1s1,1.0467414251000742,0.9624553585184705
Trim56,0.9458335423957352,0.9412564577298854
Ufsp1,0.7250107105155018,0.7171584148137529
Srrt,1.3398008575771256,1.2647744782573662
Slc12a9,0.9283498155474054,0.8958146899747667
Pop7,1.3603862748501625,1.1678219491099895
9130604C24Rik,0.7029158621597565,0.6931471805600693
Gigyf1,0.9909303801480162,0.9627151790650542
Gnb2,3.7859760691861695,3.2727993358899075
Mospd3,1.1958837352716674,1.123776878169263
Lrch4,1.2170501872183372,1.1202274230394307
