index,B cell,T cell,macrophage,natural killer cell
Kdm5c,0.9576658425904284,0.9663342416641717,0.9882072882769508,0.9292644395991815
Tspyl2,0.9302172495832983,0.9133378893257573,0.9197896769400941,0.8457871741715178
Ubqln2,0.9483100415639139,1.0260923508457809,0.9477423370130714,1.0596880700985245
2210013O21Rik,0.8003670839141387,1.1041867630173339,1.197437770208452,1.0936978330137914
Sat1,2.8341312814869575,2.316830275812701,5.724342378267153,2.778571998523671
Acot9,0.969463199213084,1.0979472152583276,1.3275403935594827,1.1653261092844933
Prdx4,1.1070334772933186,0.9893438943053844,1.3670270534074564,0.9057717828617283
Sms,1.5071582483127168,1.5995727964231885,1.5938071004294707,1.6794057318686884
Mbtps2,0.8594972668298153,0.8330337993153129,0.8742712863963431,0.791107377462958
Rps6ka3,0.901666271015955,1.089728107714622,1.0939897001482808,1.063865624973946
Eif1ax,1.477048299872717,1.6450248832594565,1.861943995389046,1.5791292901709528
A830080D01Rik,0.8260011863332303,0.8169859025827229,0.7991313364049955,0.909609996840087
Sh3kbp1,1.8914977493406149,2.1789968306742313,1.5970304807205296,1.4053378790704458
Pdha1,1.267133902455872,1.5089998836282514,1.426834147433873,1.4087962270315821
Phka2,0.7547378703639549,0.7590854800183395,0.9230647666692345,0.7402646992958045
Rbbp7,1.6385914347253339,1.8347154754738735,2.0585007203354206,1.8952623320266138
Txlng,0.8648034955463869,0.9542357977624163,0.87231562473265,1.0258313124417486
Syap1,0.9054616968574808,0.9420148491849774,1.0991088137362464,1.0733415440394956
Ctps2,1.1653302177261606,1.256863620348411,1.045201029872414,1.0732172093870473
Ap1s2,0.9423572554554733,0.9728328171465295,1.9241747863527539,1.0470045836581199
Zrsr2,1.2110535244453542,1.2789768790490503,1.2223957698686874,1.4295858611751122
Mospd2,0.8052739390265433,0.7625629636205791,1.1531334124000425,0.7595254773776472
Gemin8,0.7357797277719021,0.8379442383374522,0.803705377853748,0.7624247516349091
Gpm6b,0.717790734877801,1.2624385041267754,0.9637132660175605,0.7072727375536964
Ofd1,0.7973920441543406,0.8264197804888643,0.8160521655038216,0.8125730671630039
Trappc2,0.8987359515735316,0.8441500549565215,1.0367311099691685,0.9233161186709347
Rab9,1.1075186200444198,1.0501003810382732,1.3920715437899773,1.2362242378778785
Gm15232,0.8254157819782001,0.759979398815944,0.8107689156798519,0.8113190766002688
Tmsb4x,9.038611921486257,9.375108545984924,10.085188113461362,9.789997234085826
Tlr7,0.8920035891043276,0.7110846213969821,1.2139687304023017,0.6931471805599467
Prps2,1.1955938549437755,1.2134017902348002,1.1443842257274301,1.3077884844337997
Msl3,0.9297993858618362,0.9187742849615478,1.0270961853060239,0.9983856130326944
Hccs,0.9432364783317281,0.9556071980889735,1.0622638239546365,1.0559151002747114
Mid1,0.8673282953032464,0.8448812218355559,1.0225893608366041,0.8836962075613835
Pex2,1.0428968121013513,1.0385945074395555,1.325832933333185,1.2587417976008133
Gm8797,0.8815345168338481,0.9242771319009339,0.9068713613509972,0.9851059133767314
Mrps28,1.147710824644091,1.2385116964886378,1.3100018115061653,1.0391510522116318
Tpd52,2.138236315048297,1.096829273428469,3.332624826854217,1.244171712297472
Zbtb10,0.8127268431238867,0.7445440426563975,0.7709032027925695,0.8900107628854637
Pag1,1.2604224586648018,1.1749135020958472,1.212088884096147,1.1861151851214478
Fabp5,0.732962207579017,0.8669960324470133,1.7296278849726043,0.7459121735519572
Impa1,1.2122088036473133,1.2463244059037812,1.358140265827347,1.500845853729359
Zfand1,1.0281680707225742,0.9944132254616433,1.0346507148442299,0.9431627625530195
Snx16,0.7737056553041108,0.7912561444289525,0.7745159814955359,0.7253745859054564
Lrrcc1,0.8541831417588347,0.8584002050316665,0.846706544692805,0.8807952913586734
E2f5,0.8081047025734756,0.7928976890409509,0.7787505007665284,0.811526787596267
1810022K09Rik,1.5132000840303226,1.6457170209414207,1.6344501108994398,1.3770878781335871
Car2,0.897424407232904,0.7246609135016444,0.8570764128188092,2.8002777519060085
Sirpb1a,0.6940314192220548,0.6937894492943882,1.5108247745171175,0.6931471805599467
Ythdf3,0.979962805949008,0.9792787595996235,1.1382336886847482,1.1879452575117586
Armc1,1.076711437733372,1.12272171296428,1.1570077404064172,1.305521823433154
Mtfr1,0.8241840048445686,0.8923510680389091,0.8807084416081762,0.7901567264902913
Pde7a,1.2638152882688432,1.226743754708666,0.9896663052725141,1.3263613163439962
4632415L05Rik,0.7741739072006166,0.7804841011578775,0.7893142089740871,0.8103385991362116
Hps3,1.0902696597928971,0.9130507886327569,1.3951043476481026,0.9105801156848173
Hltf,0.9393985575934174,1.011716730350686,1.1101765156620114,1.2236065269775374
Gyg,1.0455855521586468,1.075650528454152,2.048720051659757,1.686823706207361
Gm43672,0.8553486339865221,0.7661952503059791,0.8360691550634346,0.7226211708975845
Tbl1xr1,1.1867506480060073,1.0755647535620882,1.3665589982432096,1.1521422533944194
Nceh1,0.8142882913509675,0.8783998108333162,0.9688701521834925,0.9284060733421765
Tnik,0.8067965809282804,1.4942468978185004,0.7672684921656118,1.375042614760533
