index,oldB cell,oldT cell,oldmacrophage,oldnatural killer cell,youngB cell,youngT cell,youngmacrophage,youngnatural killer cell
Arap1,1.0312673771028187,0.8612022838618397,1.1036098806774126,1.0622638529195503,0.9900810781113265,0.8154688380901316,1.1560769222209282,0.9047826437677634
Pde2a,0.7681378332582969,1.516052901830618,0.9548092501537174,1.9077899741163287,0.7926865471622857,1.3975537546620176,0.8429106556868811,1.4811968586538429
Clpb,0.8071037713499811,0.8667120470837194,0.8416401225090494,0.8288753263338616,0.7789452194243298,0.8595966038562262,0.8517243345680321,0.822996381365432
Anapc15,1.253649701085651,1.041651960654767,1.415637966765902,0.9226806019638918,1.232961949608319,1.025272029190966,1.2410013384488106,1.022850957628824
Lamtor1,1.772650914501368,1.9703301655964842,3.0473326400898912,2.3592442608716646,1.5427623890330513,1.7498850277349414,2.569634380874737,1.8996940811013698
Numa1,1.1244012426176202,1.286319175120967,1.0891235756670172,1.2569281637129193,1.0730457333465937,1.2448436713870423,1.142729999527679,1.2373456639336204
Rnf121,0.906504228178986,0.967002925348507,0.9142745596045022,0.938242057963977,0.8731660151797574,0.8779314105406555,0.8391520755760227,0.9891683289145351
Xndc1,0.8733506778998005,0.8520696223243704,0.8118027489255423,0.8027225758676123,0.8635370559385728,0.8457611987159199,0.8137630612972602,0.7975169008731241
Pgap2,0.924918728020018,0.9214150868802664,1.5380679719595236,0.9590577551131856,0.8894773560255979,0.9163499095563495,1.4028314274398448,0.9367377555322691
Rhog,1.5765119670198582,1.6652518933965763,2.978288352974659,1.5901276969971543,1.3912892909157208,1.5229694560790834,2.5709587324331884,1.4430052674326923
Stim1,0.841038483822045,1.0287272654104003,0.8870896149641665,0.9431962603003751,0.8217748081607299,0.9831357570326881,0.8570504422300825,0.9236250343381198
Rrm1,0.8853338838046007,0.8459016189915892,1.127151035103565,0.9838594065996621,0.830361850107204,0.793999514840836,1.1171635350666849,0.8655815893165428
Trim34a,1.2341082708773616,0.9508574707897516,0.9184212982794665,0.9632683592931491,1.2323920005508897,0.8883647985032719,0.9493736481388977,0.8570175165200447
Trim5,1.1025594416309432,0.9656223698026362,0.9899617908866705,1.0058147087559468,1.0695641520246957,0.971816587930629,1.0675622928673723,1.0036728109917248
